name,address,phone,website,rating,reviewsCount,category,hours,reviews,isSponsored,url
"NStay HOMES - RENOVATING REALESTATE","Plot No. 1318, near Harish Bakery, Sector 31 - 32A, Sector 31, Gurugram, Haryana 122001","091191 19605","http://www.nstayhomes.com/","4.7","4","Real estate consultant","TuesdayClosedSuggest new hours","","false","https://www.google.com/maps/place/NStay+HOMES+-+RENOVATING+REALESTATE/@28.4550917,77.056419,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d2310c047407f:0x88829bfa74e49e03!8m2!3d28.4497798!4d77.0449254!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudOABAA!16s%2Fg%2F11fm4blc3z"
"Zricks.com","128 ILD Trade Center, Sohna Road, Near Subhash Chowk, Gurugram, Haryana 122018","098991 99170","https://www.zricks.com/","4.6","4","Real estate agent","Tuesday10 am–7 pmSuggest new hours","","false","https://www.google.com/maps/place/Zricks.com/@28.4497798,77.0068166,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d1876786ddced:0xfe89c97f53fa4de5!8m2!3d28.424978!4d77.039227!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbnRz4AEA!16s%2Fg%2F11dxl9424y"
"bhk in Gurgaon","G 50, Green Wood City, Block Q, South City I, Sector 40, Gurugram, Haryana 122003","092051 36144","","4.9","4","Real estate consultant","TuesdayOpen 24 hoursSuggest new hours","","false","https://www.google.com/maps/place/bhk+in+Gurgaon/@28.4497798,77.0068166,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d198878e0bf5b:0x32ca24f4c92c3a08!8m2!3d28.449328!4d77.0601015!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VNNU1rcGZkWFIzUlJBQuABAPoBBAgAECg!16s%2Fg%2F11t5d763fd"
"Value Advisors (Real Estate Consultant)","Office 219, Block H, UGF Sushant Shopping Arcade, near The Palms Town & Country Club, B Block, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122002","097115 57979","http://www.valueadvisors.in/","5","5","Real estate consultant","Tuesday10 am–7 pmSuggest new hours","","false","https://www.google.com/maps/place/Value+Advisors+(Real+Estate+Consultant)/@28.4497798,77.0068166,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d19f9c0d69acb:0xd31c0c9cec47de81!8m2!3d28.4598623!4d77.0767726!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudOABAA!16s%2Fg%2F11g0hsqlsz"
"9YARDS Realtors PVT Ltd.","Ground floor, DM 26, Dakshin Marg, DLF Phase 2, Sector 25, Gurugram, Sarhol, Haryana 122002","099996 13065","http://9yardsrealtors.com/","5","5","Real estate consultant","Tuesday9 am–6 pmSuggest new hours","","false","https://www.google.com/maps/place/9YARDS+Realtors+PVT+Ltd./@28.4497798,77.0068166,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d1905ed6b5f0d:0x948cb2839babeae9!8m2!3d28.4817356!4d77.0861509!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudOABAA!16s%2Fg%2F11rdvr70p9"
"Shree Shyam Associates : Top Property Dealer in Gurgaon","Plot No.1114-AP, Block H, Sector 57, Gurugram, Haryana 122011","098115 52797","","5","5","Real estate consultant","Tuesday9 am–8 pmSuggest new hours","","false","https://www.google.com/maps/place/Shree+Shyam+Associates+:+Top+Property+Dealer+in+Gurgaon/@28.4497798,77.0068166,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d235b4abf2f09:0x42f19219cd86e56d!8m2!3d28.4248326!4d77.0762992!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyeHdiRk5XWkRWYVZsSlNUMWQwYUZSdWEzUldSWEJKVmxkb2NGRnRZeEFC4AEA-gEECAAQQQ!16s%2Fg%2F11khphyww6"
"99stay properties","1337 sector 31, near Jharsa, Flyover, Gurugram, Haryana 122001","","http://www.99stay.in/","4.7","4","Real estate consultant","TuesdayOpen 24 hoursSuggest new hours","","false","https://www.google.com/maps/place/99stay+properties/@28.4497798,77.0068166,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d190028ae763f:0x3157106bb03404f9!8m2!3d28.4505969!4d77.0436589!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudOABAA!16s%2Fg%2F11xmd2lphg"
"AWHO Sujjan Vihar","2614, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","","","4.4","4","Apartment building","","","false","https://www.google.com/maps/place/AWHO+Sujjan+Vihar/@28.4497798,77.0068166,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d19b97e9dbb73:0x1dbd3529deb4fb26!8m2!3d28.4523695!4d77.0775041!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgESYXBhcnRtZW50X2J1aWxkaW5nmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU4xYzBsaVkzcG5SUkFC4AEA-gEECAAQKQ!16s%2Fg%2F11p0g9tv14"
"Gurgaon Property Dealers","Sector 28, Chakkarpur, Gurugram, Haryana 122002","099991 45949","https://srproperties.online/?utm_source=Google&utm_medium=GMB","","0","Real estate agent","TuesdayOpen 24 hoursSuggest new hours","","false","https://www.google.com/maps/place/Gurgaon+Property+Dealers/@28.4497798,77.0068166,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d1924d64c6dbd:0xea76f8e3117728b6!8m2!3d28.4707385!4d77.0935241!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbnRz4AEA!16s%2Fg%2F11myclkg65"
"Homeseek Realtors","1st Floor, CENTRUM PLAZA, 112-112A, Golf Course Rd, IILM Institute, Sector 53, Gurugram, Haryana 122011","099909 40505","http://homeseek.in/","4.1","4","Real estate agency","Tuesday9 am–6:30 pm","","false","https://www.google.com/maps/place/Homeseek+Realtors/@28.4707385,77.0554153,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d18c4d04af6a9:0x70a556fc26178720!8m2!3d28.4344047!4d77.1018619!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbmN5mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJwYWMxb3hUbEJXTTFwWlltMTRabUpJVGtwV1dHaHRWbFpXV2xvell4QULgAQD6AQQIABBC!16s%2Fg%2F1tcyq6nn"
"Deep Real Estate","Ground Floor, G-564, Block G, Sushant Lok 2, Sector 57, Gurugram, Haryana 122011","098109 22338","https://deeprealestate.in/","5","5","Real estate consultant","Tuesday10 am–7 pmSuggest new hours","","false","https://www.google.com/maps/place/Deep+Real+Estate/@28.4707385,77.0554153,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d232c7eb85767:0xd677112e42d150eb!8m2!3d28.4258146!4d77.0907711!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQydGthMVZzYUZaUFdHdDZXVEJhU0U1c09USlZlbWh1WlZSS1RWUklZeEFC4AEA-gEECAAQQw!16s%2Fg%2F11ybk714n8"
"Gurgaon Expert Realty","2nd floor, Ocus Quantum, 212, Sector 51, Gurugram, Haryana 122018","098115 53411","http://gurgaonexpertrealty.com/","4.9","4","Industrial real estate agency","Tuesday10 am–7 pmSuggest new hours","","false","https://www.google.com/maps/place/Gurgaon+Expert+Realty/@28.4258146,77.0526623,14z/data=!3m1!5s0x390d227614690b95:0x16a31bc84ce021c6!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d1f1ccf404e47:0xa6dfc26685728c06!8m2!3d28.4241302!4d77.0683964!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEdaW5kdXN0cmlhbF9yZWFsX2VzdGF0ZV9hZ2VuY3maASNDaFpEU1VoTk1HOW5TMFZKWVhwcVNWUnpjMDFtWlU5UkVBReABAPoBBAgVEEU!16s%2Fg%2F11kq0pkbyp"
"MoneyTree Realty Services Limited","11th Floor, JMD MEGAPOLIS, 1142-45, Sector 48, Gurugram, Haryana 122018","097323 00007","https://moneytreerealty.com/","4.7","4","Real estate consultant","Tuesday9 am–8 pmSuggest new hours","","false","https://www.google.com/maps/place/MoneyTree+Realty+Services+Limited/@28.4258146,77.0526623,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d2384f080d397:0x42adb8f62cceaf74!8m2!3d28.4194487!4d77.0388156!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudOABAA!16s%2Fg%2F11y2psdvgm"
"Land Discoveries Pvt Ltd","A-14/15, Golf Course Rd, DLF Phase 1, Gurugram, Haryana 122002","093113 44355","http://www.landdiscoveries.com/","5","5","Real estate consultant","Tuesday10 am–7 pmSuggest new hours","","false","https://www.google.com/maps/place/Land+Discoveries+Pvt+Ltd/@28.4194487,77.0007068,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d1929ca1924fb:0x37a738eaa5429dec!8m2!3d28.4744114!4d77.0943461!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSbGJqUk1aR04zRUFF4AEA-gEECAAQOQ!16s%2Fg%2F11tcfg7_jf"
"SM Properties","C-51, Ground Floor, Ardee Mall Rd, Block C, Ardee City, Sector 52, Gurugram, Haryana 122003","098189 88470","","4.8","4","Real estate rental agency","Tuesday10 am–6:30 pmSuggest new hours","","false","https://www.google.com/maps/place/SM+Properties/@28.4744114,77.0562373,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d18bdef36c4f5:0xa3da77edd48c2d33!8m2!3d28.440458!4d77.0786369!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEZcmVhbF9lc3RhdGVfcmVudGFsX2FnZW5jeZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSUGFXSnhSMFJCRUFF4AEA-gEECAAQOA!16s%2Fg%2F11cr_kk3z5"
"Luxury Residential Property | Commercial Property | Holiday Homes","1513, Galleria Market, Sector 28, DLF Phase IV, Gurugram, Haryana 122009","097176 72008","https://www.propnkey.com/","5","5","Real estate consultant","Tuesday10 am–6 pmSuggest new hours","","false","https://www.google.com/maps/place/Luxury+Residential+Property+%7C+Commercial+Property+%7C+Holiday+Homes/@28.4744114,77.0562373,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d19c17b808f2d:0x458e840c50fd0889!8m2!3d28.4674147!4d77.0818622!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudOABAA!16s%2Fg%2F11qzp02k8q"
"Global Realtors","Sushant shopping arcade, C239, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","098110 91848","https://www.theglobalrealtors.com/","5","5","Real estate agent","TuesdayClosedSuggest new hours","","false","https://www.google.com/maps/place/Global+Realtors/@28.4744114,77.0562373,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x2904d614eab2c3cf:0xa25255cb27130be5!8m2!3d28.4605898!4d77.0784532!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbnRzmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5UVU4zYlhFemMxVkJFQUXgAQD6AQQIABAw!16s%2Fg%2F11x0q6jkpk"
"Maple Crescent","Maple crescent, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","098911 23434","","4.3","4","Gated community","","","false","https://www.google.com/maps/place/Maple+Crescent/@28.4744114,77.0562373,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d18c02b0abd67:0x54ed655ab1bc15a6!8m2!3d28.4517345!4d77.0798543!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEPZ2F0ZWRfY29tbXVuaXR5mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU4xTTJaWFRESkJSUkFC4AEA-gEECAAQMg!16s%2Fg%2F1tcx5d7k"
"PropGuys Consulting Pvt Ltd","TOWER-B, Unitech Business Zone, 511, Nirvana Country, Sector 50, Gurugram, Haryana 122018","090535 48787","https://www.propguys.in/","4.8","4","Real estate agency","Tuesday10 am–7 pmSuggest new hours","","false","https://www.google.com/maps/place/PropGuys+Consulting+Pvt+Ltd/@28.4744114,77.0562373,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d236d16dbbb15:0x2c332af0cacfcfb7!8m2!3d28.4134141!4d77.0723391!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbmN5mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5LTlV0SFduQjNSUkFC4AEA-gEECAAQJw!16s%2Fg%2F11j8tmrnjf"
"Tarika Apartment","Tarika Apartments, near Gold Souk, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","098103 87325","","2","2","Housing society","TuesdayOpen 24 hoursSuggest new hours","","false","https://www.google.com/maps/place/Tarika+Apartment/@28.4134141,77.0342303,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d18eaeeeda6cf:0x58c346a3dac7080c!8m2!3d28.4512646!4d77.0776035!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDOSAQ9ob3VzaW5nX3NvY2lldHngAQA!16s%2Fg%2F11f2wlngk_"
"Assets Galleria","Ground Floor, Plot No 127, Sector 44, Gurugram, Haryana 122003","097181 60160","https://assetsgalleria.com/","4.4","4","Real Estate Builders & Construction Company","TuesdayOpen 24 hoursSuggest new hours","","false","https://www.google.com/maps/place/Assets+Galleria/@28.4512646,77.0394947,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d196eb33c1e11:0x9c48f8e7f767799a!8m2!3d28.4509956!4d77.0732159!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEUY29uc3RydWN0aW9uX2NvbXBhbnngAQA!16s%2Fg%2F11kb0nqjry"
"Samar Estate","A-65, Sushant Lok 2, Sector 56, Gurugram, Ghata, Haryana 122011","098993 98484","http://www.samarestate.com/","4.5","4","Real estate agent","TuesdayClosedSuggest new hours","","false","https://www.google.com/maps/place/Samar+Estate/@28.4512646,77.0394947,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d191953e76b2b:0xb207f56611aee3bd!8m2!3d28.4255108!4d77.1084693!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDOSARJyZWFsX2VzdGF0ZV9hZ2VudHPgAQA!16s%2Fg%2F1hf714_vm"
"GOPAL ESTATES Gurgaon Since 2008","229/11 Link Road, More, near new colony, Bhim Nagar, Sector 6, Gurugram, Haryana 122001","098995 40456","","4.7","4","Real estate agency","Tuesday10:30 am–8 pmSuggest new hours","","false","https://www.google.com/maps/place/GOPAL+ESTATES+Gurgaon+Since+2008/@28.4512646,77.0394947,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d19d29901d6fb:0x9ea618923a219d38!8m2!3d28.4684833!4d77.0214417!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbmN5mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDI1T1ZFNXFRblpZZW1SdFZFY3hjVkp1VGpOUk1XYzFUakJPVkU5WFl4QULgAQD6AQQIABAs!16s%2Fg%2F1vnrjdhj"
"Rajiv Gandass Lawyer In Gurgaon, Property Lawyer, Divorce Lawyer in Gurugram, Lawyer For Domestic Violence, Criminal Lawyer","Court, Chamber 158, Block - C District & Session, Gurugram, Haryana 122009","097111 11934","http://advocaterajivgandaas.co.in/","4.9","4","Legal services","TuesdayOpen 24 hoursSuggest new hours","","false","https://www.google.com/maps/place/Rajiv+Gandass+Lawyer+In+Gurgaon,+Property+Lawyer,+Divorce+Lawyer+in+Gurugram,+Lawyer+For+Domestic+Violence,+Criminal+Lawyer/@28.4684833,76.9833329,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d192327e6af11:0xc63efd3dc875370f!8m2!3d28.4505266!4d77.0907784!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEObGVnYWxfc2VydmljZXPgAQA!16s%2Fg%2F11jpnzjjg2"
"Sushant lok 1 Gurgaon","2052a, near Paras Hospitals | Best Hospital in Gurugram, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","","","4.7","4","Real Estate Builders & Construction Company","TuesdayOpen 24 hoursSuggest new hours","","false","https://www.google.com/maps/place/Sushant+lok+1+Gurgaon/@28.4505266,77.0526696,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d197b80fea7b9:0x2661f54587f05cac!8m2!3d28.4503215!4d77.0842381!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEUY29uc3RydWN0aW9uX2NvbXBhbnmaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnBhUzFwV1dubFdWM0EyVlcxV05WZFVXbXhpYXpWUlpHMU9kMUpXUlJBQuABAPoBBAgAEBw!16s%2Fg%2F11qnt4m0w1"
"YASH PROPERTIES","1791P, near Metro, Sector 45, Gurugram, Haryana 122003","098180 78997","https://yashproperties.co.in/","4.6","4","Real estate agency","Tuesday10 am–7 pmSuggest new hours","","false","https://www.google.com/maps/place/YASH+PROPERTIES/@28.4505266,77.0526696,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d18f31c1107b5:0xb73a250e8dec6133!8m2!3d28.4499923!4d77.0647891!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbmN54AEA!16s%2Fg%2F11b86jyzkp"
"Ganga Realty - Real Estate Developer in Gurgaon","Ground Floor, VATIKA TOWER, Golf Crse Rd, Suncity, Sector 54, Gurugram, Haryana 122011","","https://www.gangarealty.com/","4","4","Real estate developer","Tuesday10 am–7 pmSuggest new hours","","false","https://www.google.com/maps/place/Ganga+Realty+-+Real+Estate+Developer+in+Gurgaon/@28.4505266,77.0526696,14z/data=!3m1!5s0x390d1f4d86cba539:0x62280e9aefade1cd!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d1f827b5c5777:0x91d92ffbc60a0fa1!8m2!3d28.4379242!4d77.1049592!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEVcmVhbF9lc3RhdGVfZGV2ZWxvcGVy4AEA!16s%2Fg%2F11tncbhgmm"
"DLF Pinnacle","Horizon Drive, Golf Course Rd, DLF Phase 5, Sector 43, Gurugram, Haryana 122009","","","4.4","4","Condominium complex","","","false","https://www.google.com/maps/place/DLF+Pinnacle/@28.4505266,77.0526696,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d18e7c0b4d831:0x417b360ccc41e86c!8m2!3d28.4528064!4d77.0959443!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgETY29uZG9taW5pdW1fY29tcGxleJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOWE16WllNVEJuUlJBQuABAPoBBAgAEEE!16s%2Fg%2F1tf3m97r"
"Experion Developers Private Limited","8th Floor, Wing B, Milestone Experion Centre, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001","0124 628 1630","https://www.experion.co/","4.6","4","Real estate developer","Tuesday9:30 am–6 pmSuggest new hours","","false","https://www.google.com/maps/place/Experion+Developers+Private+Limited/@28.4505266,77.0526696,14z/data=!3m1!5s0x390d1851aba0744b:0x621f3e7fefe6f9c8!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d18efa88609bf:0x6623ef64567cf101!8m2!3d28.4622542!4d77.0502149!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEVcmVhbF9lc3RhdGVfZGV2ZWxvcGVymgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJreGIwMHpWWHBrYlRFeFdraE9TbFpZUmtWVWJURnJXV3h3VTFGc1JSQULgAQD6AQQIVxA_!16s%2Fg%2F119thz11k"
