name,address,phone,website,rating,reviewsCount,category,hours,reviews,isSponsored,url
"Godrej Miraya Sector 43 Gurgaon","Ground Floor, Sushant 74, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122002","063665 61827","https://www.godrejproperties.com/gurugram/residential/godrej-miraya","4.5","4","Condominium complex","Wednesday10 am–7 pm","","false","https://www.google.com/maps/place/Godrej+Miraya+Sector+43+Gurgaon/@28.4562532,77.0821269,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d190049b21291:0xae19a98a85dc4ed8!8m2!3d28.449921!4d77.0881623!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgETY29uZG9taW5pdW1fY29tcGxleJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSdWRuRnlTMFIzRUFF4AEA-gEECAAQTA!16s%2Fg%2F11ln_zztt9"
"Builder floor in DLF","C-854, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","098111 67989","https://www.builderfloorgurgaon.in/blog/dlf-floors-gurgaon-the-epitome-of-luxury-living.php","4.8","4","Real estate consultant","Wednesday8 am–10 pm","","false","https://www.google.com/maps/place/Builder+floor+in+DLF/@28.4562532,77.0821269,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d191e40000001:0xb7f9ab2aad1ee5a9!8m2!3d28.458664!4d77.0845884!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudOABAA!16s%2Fg%2F1tjz6bct"
"Hines India Real Estate Private Limited","12th Floor, One Horizon Center, Golf Course Rd, Harizan Colony, Sector 43, Gurugram, Haryana 122009","0124 480 2222","https://www.hines.com/","4.3","4","Real estate developer","Wednesday9:30 am–6:30 pm","","false","https://www.google.com/maps/place/Hines+India+Real+Estate+Private+Limited/@28.4562532,77.0821269,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d191e40000001:0xedbccd31b453f5fb!8m2!3d28.4513577!4d77.0980926!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARVyZWFsX2VzdGF0ZV9kZXZlbG9wZXLgAQA!16s%2Fg%2F1tgll8ss"
"SYS Developers","585, Golf Course Rd, Sector 43, Gurugram, Haryana 122009","098116 65772","http://www.sysdevelopers.com/","4.9","4","Real estate developer","Wednesday9 am–6 pm","","false","https://www.google.com/maps/place/SYS+Developers/@28.4562532,77.0821269,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d1985afb5d885:0x4d2a32ce27fd9786!8m2!3d28.4581673!4d77.0962627!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEVcmVhbF9lc3RhdGVfZGV2ZWxvcGVymgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5sWDA1TVNXVm5FQUXgAQD6AQQIABBD!16s%2Fg%2F11rzqywg79"
"VIBA Realty","H.No, 1233, St Thomas Marg, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","099103 86746","","4.8","4","Real estate developer","Wednesday10 am–8 pm","","false","https://www.google.com/maps/place/VIBA+Realty/@28.4562532,77.0821269,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18bf891c72d9:0x86e6dfb3a0728581!8m2!3d28.449322!4d77.0814259!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARVyZWFsX2VzdGF0ZV9kZXZlbG9wZXLgAQA!16s%2Fg%2F11byhkrx7y"
"Global real estate","146, Tulsi Marg, DLF Phase 5, Sector 43, Gurugram, Haryana 122009","085888 46637","","5","5","Real estate consultant","Wednesday9 am–5 pm","","false","https://www.google.com/maps/place/Global+real+estate/@28.4562532,77.0821269,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19392341fd11:0x4dcda75f65e67c68!8m2!3d28.4590795!4d77.0931975!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudOABAA!16s%2Fg%2F11ptr71b3b"
"Sanjeev Verma | Cityvalues","C-202 Basement, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","097110 05853","http://www.cityvalues.in/","4.7","4","Real estate developer","Wednesday9 am–8 pm","","false","https://www.google.com/maps/place/Sanjeev+Verma+%7C+Cityvalues/@28.4562532,77.0821269,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18c20281ff05:0xabb2bd7c5c6e237e!8m2!3d28.4553326!4d77.0801178!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudOABAA!16s%2Fg%2F11fy92fhh6"
"Bajrang Society","C-Block, GH 24, near Ambience Public School, Harizan Colony, Sector 43, Gurugram, Haryana 122009","","","4.5","4","Housing development","WednesdayOpen 24 hours","","false","https://www.google.com/maps/place/Bajrang+Society/@28.4553326,77.0705906,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18c815588f85:0x1159279843e5fa9e!8m2!3d28.4520774!4d77.0920452!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgETaG91c2luZ19kZXZlbG9wbWVudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSUE0weDFaMlZuRUFF4AEA-gEECAAQHg!16s%2Fg%2F11g65flbdh"
"Axon Developers","Global Foyer, 201A, Golf Course Rd, Sector 43, Gurugram, Haryana 122009","1800 120 9000","https://www.axondevelopers.com/","4.1","4","Real Estate Builders & Construction Company","Wednesday9 am–7 pm","","false","https://www.google.com/maps/place/Axon+Developers/@28.4520774,77.082518,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d1932f82e4d3d:0x16f8b27e9f914326!8m2!3d28.4606042!4d77.0949158!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEUY29uc3RydWN0aW9uX2NvbXBhbnmaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTmlibHBVZW5oblJSQULgAQD6AQQIWhA_!16s%2Fg%2F11rj5z15lp"
"Arora Realtech Pvt Ltd","C-1069, opposite Vypar Kender, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","098115 86101","http://www.arorarealtech.com/","5","5","Real estate developer","Wednesday9 am–6 pm","","false","https://www.google.com/maps/place/Arora+Realtech+Pvt+Ltd/@28.4520774,77.082518,16z/data=!3m1!5s0x390d18ae091368ab:0xbe6cb9864e78369!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18c35a5291c5:0x3f9f69280634fa4b!8m2!3d28.4602983!4d77.0846711!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudOABAA!16s%2Fg%2F1tg7qddj"
"Star Property","F33H+5WJ Sixteen Design Studios Pvt Ltd, C, Sushant Lok Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","098100 95378","","4.3","4","Real estate developer","Wednesday10 am–8 pm","","false","https://www.google.com/maps/place/Star+Property/@28.4520774,77.082518,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18c0d4dcb473:0x2daaf6b35c525cd9!8m2!3d28.4529605!4d77.0797758!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARVyZWFsX2VzdGF0ZV9kZXZlbG9wZXLgAQA!16s%2Fg%2F11cnbsgqny"
"RealBetter - App for Real Estate Industry","C-396, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","","https://realbetter.com/","4.7","4","Corporate office","Wednesday8 am–8 pm","","false","https://www.google.com/maps/place/RealBetter+-+App+for+Real+Estate+Industry/@28.4529605,77.0702486,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d197898179ca1:0x5cde94e5895269ab!8m2!3d28.4557818!4d77.0841382!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEQY29ycG9yYXRlX29mZmljZZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOT05XSmhWbEZCRUFF4AEA-gEECAAQJg!16s%2Fg%2F11sk0zrmwr"
"Joon Realty | Luxury Real Estate Developer in Delhi-NCR","DLF Two Horizon Centre, Harizan Colony, DLF Phase 5, Sector 43, Gurugram, Haryana 122009","095826 31838","https://joonrealty.com/","4","4","Real Estate Builders & Construction Company","Wednesday10 am–7 pm","","false","https://www.google.com/maps/place/Joon+Realty+%7C+Luxury+Real+Estate+Developer+in+Delhi-NCR/@28.4529605,77.0702486,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19b8547e810d:0xace4e1e7db9cd4ff!8m2!3d28.4519202!4d77.0949103!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARRjb25zdHJ1Y3Rpb25fY29tcGFueeABAA!16s%2Fg%2F11m78sy74p"
"New Era Group Housing society","Plot NO. GH-21, Sector 43, Gurugram, Haryana 122009","","","3.6","3","Housing society","","","false","https://www.google.com/maps/place/New+Era+Group+Housing+society/@28.4519202,77.0853831,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19f538f3fef7:0x9a0fd1fc3029ab43!8m2!3d28.4518412!4d77.0924351!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSAQ9ob3VzaW5nX3NvY2lldHngAQA!16s%2Fg%2F11hdqw3p1z"
"Rajdarbar Realty Limited","303, 3rd Floor, Global Foyer Mall, Golf Course Rd, Sector 43, Gurugram, Haryana 122009","099918 88651","https://www.rajdarbarrealty.com/","4.5","4","Real estate agency","Wednesday10 am–6:30 pm","","false","https://www.google.com/maps/place/Rajdarbar+Realty+Limited/@28.4519202,77.0853831,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d1917eff5fccd:0xaa1a383f6d677a67!8m2!3d28.4602559!4d77.0948729!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbmN54AEA!16s%2Fg%2F11fkkzc54j"
"Sri Sri Balaji Realty","57, DLF Phase IV, Sector 43, Gurugram, Haryana 122009","099107 44462","https://srisribalajirealty.in/","5","5","Real estate developer","Wednesday10 am–8 pm","","false","https://www.google.com/maps/place/Sri+Sri+Balaji+Realty/@28.4519202,77.0853831,16z/data=!3m1!5s0x390d18b08c94d16b:0x15b532989339e42a!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18cfc7bb84c7:0xbca3b0dde64bd045!8m2!3d28.4609987!4d77.0930732!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudOABAA!16s%2Fg%2F11_q37h1v"
"Lotus India","C-11, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","086869 69696","http://www.thelotusindia.com/","5","5","Real estate developer","Wednesday9:30 am–6:30 pm","","false","https://www.google.com/maps/place/Lotus+India/@28.4519202,77.0853831,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d199ef71b9f63:0x9594579a1a0c4990!8m2!3d28.4595493!4d77.078847!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEVcmVhbF9lc3RhdGVfZGV2ZWxvcGVy4AEA!16s%2Fg%2F11mp66x8gl"
"LOTUS D3M DEVELOPERS LLP","C-11, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","","https://www.thelotusindia.com/","5","5","Real estate developer","Wednesday10 am–8 pm","","false","https://www.google.com/maps/place/LOTUS+D3M+DEVELOPERS+LLP/@28.4595493,77.0693198,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x87bd5f51048464c7:0x696bbb6ab9087717!8m2!3d28.460366!4d77.083962!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARVyZWFsX2VzdGF0ZV9kZXZlbG9wZXLgAQA!16s%2Fg%2F11y9ppyv91"
"Builder Floors","C-854, Sushant Lok 1 Rd, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","098730 58100","https://shagoonfloors.com/","4.9","4","Real estate agency","Wednesday10 am–8 pm","","false","https://www.google.com/maps/place/Builder+Floors/@28.4595493,77.0693198,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19f6613c197f:0x1f9a59b526a14b25!8m2!3d28.4631846!4d77.0764609!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbmN54AEA!16s%2Fg%2F11s2h_nm_z"
"Bhandari Housing Solutions","C-1513 , Sushant Lok-1, Gurugram, Haryana 122009","098116 11101","http://www.bhandarihousing.com/","4.7","4","Real estate agency","Wednesday9 am–8 pm","","false","https://www.google.com/maps/place/Bhandari+Housing+Solutions/@28.4595493,77.0693198,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18c15d72c905:0x89b9546f0c7b9812!8m2!3d28.4551754!4d77.083975!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbmN5mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJHTFhaWU5YVkJSUkFC4AEA-gEECD4QNQ!16s%2Fg%2F11c741twsz"
"Home Retreat Realty Pvt. Ltd","Office No 68, 1st Floor, The Park Inn, Near HUDA City, Block C, Sector 43, Sushant Lok Phase 1, Gurugram, Haryana 122009","097177 71019","","4.3","4","Real estate developer","Wednesday9 am–6 pm","","false","https://www.google.com/maps/place/Home+Retreat+Realty+Pvt.+Ltd/@28.4595493,77.0693198,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18c33f703539:0x43e622a45df5f73a!8m2!3d28.45352!4d77.087971!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARJyZWFsX2VzdGF0ZV9hZ2VuY3ngAQA!16s%2Fg%2F1tqpxmr_"
"SG REALTOR","C 24A BLOCK C SUSHANT LOK PHASE 1 Opposite courtyard marriot hotel, behind blossom school, Gurugram, Haryana 122009","096505 43743","","4.9","4","Real estate developer","Wednesday10 am–8 pm","","false","https://www.google.com/maps/place/SG+REALTOR/@28.4595493,77.0693198,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19ecf8f165fd:0x377bc846eadacd64!8m2!3d28.4595197!4d77.0803588!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEbcHJvcGVydHlfbWFuYWdlbWVudF9jb21wYW55mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU50YlU5UVR6ZFJSUkFC4AEA-gEECAAQKQ!16s%2Fg%2F11lk1jj7zl"
"KBK City","House No. 733 Second Floor, Sector 43, Gurugram, Haryana 122009","","","4.7","4","Housing society","","","false","https://www.google.com/maps/place/KBK+City/@28.4595493,77.0693198,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19b6fecb8037:0x264c404d9af3f0c3!8m2!3d28.4559842!4d77.0909153!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSAQ9ob3VzaW5nX3NvY2lldHngAQA!16s%2Fg%2F11h3lg7nv4"
"Navyug Apartment, Sector-43, Gurugram","Navyug Apartments,, Sector 43, near Gold Souk, Block, Sushant Lok Rd, Kanahi, Gurugram, Haryana 122009","","","4.1","4","Apartment building","","","false","https://www.google.com/maps/place/Navyug+Apartment,+Sector-43,+Gurugram/@28.4595493,77.0693198,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d1963ad544373:0x70e5a1fe1406a18!8m2!3d28.4484715!4d77.0790793!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgESYXBhcnRtZW50X2J1aWxkaW5nmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5QT0ZwMmVsVlJFQUXgAQD6AQUIwQMQKw!16s%2Fg%2F11mgn5g5b1"
"POWERGRID Township","GH-1 A Sector 43 Service Road, Sector 43 Rd, Block D, Gurugram, Haryana 122009","","","4.5","4","Housing society","","","false","https://www.google.com/maps/place/POWERGRID+Township/@28.4595493,77.0693198,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18ebd2a4cb89:0x182fc4f1d6482eda!8m2!3d28.45404!4d77.076063!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEPaG91c2luZ19zb2NpZXR54AEA!16s%2Fg%2F11_t0mg9k"
"Luxury Abode - Sushant Lok-1","05, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","099990 09782","https://www.myluxuryabode.com/gurgaon-real-estate-services","5","5","Real estate developer","WednesdayOpen 24 hours","","false","https://www.google.com/maps/place/Luxury+Abode+-+Sushant+Lok-1/@28.4595493,77.0693198,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d193d77dcc411:0xd15ee19862eb3d9c!8m2!3d28.460415!4d77.083774!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudOABAA!16s%2Fg%2F11m6n3gmjl"
"Spiti Developers","Plot No.96, Sector 44, Gurugram, Haryana 122003","090152 50250","http://www.spitidevelopers.com/","4.9","4","Real Estate Builders & Construction Company","Wednesday10 am–7 pm","","false","https://www.google.com/maps/place/Spiti+Developers/@28.4595493,77.0693198,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19b9326d39d1:0xb665be29476676a4!8m2!3d28.4526498!4d77.0722454!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEUY29uc3RydWN0aW9uX2NvbXBhbnmaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnN4V2xSc1drdGpSMjk2VlcxMFdsbHRPWFpTYkZvMFVraHNTbUV5WXhBQuABAPoBBAgAEB0!16s%2Fg%2F11vm3mbqjg"
"Ansal Properties & Infrastructure Ltd","F35J+FJ2, Block C Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","0124 404 1482","http://www.ansalapi.com/","2.9","2","Real estate developer","","","false","https://www.google.com/maps/place/Ansal+Properties+%26+Infrastructure+Ltd/@28.4595493,77.0693198,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18e643955555:0x796afa7f2a0eadda!8m2!3d28.4586264!4d77.0815062!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARVyZWFsX2VzdGF0ZV9kZXZlbG9wZXLgAQA!16s%2Fg%2F1tf7qj2b"
"ELAN GROUP","15th Floor, Two Horizon Center, Golf Course Rd, Harizan Colony, DLF Phase 5, Sector 43, Gurugram, Haryana 122009","0124 410 1100","https://www.elanlimited.com/","4.6","4","Real estate developer","Wednesday9:30 am–6:30 pm","","false","https://www.google.com/maps/place/ELAN+GROUP/@28.4595493,77.0693198,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d1951c288bbdf:0xff557e6c43a1df64!8m2!3d28.4510996!4d77.0963872!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEVcmVhbF9lc3RhdGVfZGV2ZWxvcGVy4AEA!16s%2Fg%2F11vm04x1yq"
"Godrej Properties Ltd, North","Sector 44, Gurugram, Haryana 122003","082878 82878","https://www.godrejproperties.com/","4.2","4","Real estate developer","Wednesday10 am–7 pm","","false","https://www.google.com/maps/place/Godrej+Properties+Ltd,+North/@28.4510996,77.08686,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d199d932402db:0x6bdd49f391d88e6d!8m2!3d28.4553651!4d77.0709917!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEUY29uc3RydWN0aW9uX2NvbXBhbnmaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMmt4UTA1ck1WRlRla3BKV1ZNeGVHSnNaR0ZVVkdSTVZsaG5NV0p1WXhBQuABAPoBBAgTECk!16s%2Fg%2F11rzft2f_r"
"Keller Williams Delhi NCR","701-704, 7th floor, Vipul Square, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","090156 66000","http://www.kwindia.com/","4.8","4","Real estate agent","Wednesday9:30 am–7:30 pm","","false","https://www.google.com/maps/place/Keller+Williams+Delhi+NCR/@28.4553651,77.0614645,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0xa3fd4308fe2befef:0x7824ec40eecb670d!8m2!3d28.4646162!4d77.0789575!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbnRzmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU14ZWpoNVdXMTNSUkFC4AEA-gEECAAQSA!16s%2Fg%2F11sj51725x"
"Oxyhom Realty Private Limited","B24I, Road, Galleria Market, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","088605 14514","http://www.oxyhom.com/","5","5","Real estate consultant","Wednesday9 am–6 pm","","false","https://www.google.com/maps/place/Oxyhom+Realty+Private+Limited/@28.4553651,77.0614645,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d0759c5e739f7:0xea00445632e6966e!8m2!3d28.467673!4d77.0745942!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudOABAA!16s%2Fg%2F11tx2yt3mt"
"Arya Properties","C-841A, near Vyapar Kendra Road, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","098998 30709","","3.3","3","Real estate consultant","Wednesday9 am–8:30 pm","","false","https://www.google.com/maps/place/Arya+Properties/@28.467673,77.065067,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19b6db9c3589:0x9dec59b522201b75!8m2!3d28.457656!4d77.0848562!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARZyZWFsX2VzdGF0ZV9jb25zdWx0YW504AEA!16s%2Fg%2F11lgmy56qj"
